-295.2,0.000022288209417354806
-288.53,0.000026836508219186165
-281.87,0.000023026268582253178
-275.2,0.00002845023080006566
-268.53,0.000024975539497323762
-261.87,0.000028069795517660415
-255.2,0.000026003524196588996
-248.53,0.000030851314603718104
-241.87,0.00002747817082316561
-235.2,0.000031013937809543167
-228.53,0.00002537805032803105
-221.87,0.000022907796473032204
-215.2,0.00003106103231258753
-208.53,0.000027131584714823497
-201.87,0.000028375909787448776
-195.2,0.00003562625570145046
-188.53,0.00004057338607593876
-181.87,0.0000522263321729783
-175.2,0.00009627882466131938
-168.53,0.00012516100035649504
-161.87,0.00018458101786949976
-155.2,0.0002526104992203021
-148.53,0.00038259132762274366
-141.87,0.00046428557337251195
-135.2,0.0006397420312771664
-128.53,0.0007574856474041743
-121.87,0.0009093654197222446
-115.2,0.0012287986036528373
-108.53,0.0015023882322761828
-101.87,0.0017604513919270903
-95.2,0.002058471294004699
-88.533,0.002175471700005538
-81.867,0.0023520025012608923
-75.2,0.0028434042064644158
-68.533,0.003342458768412649
-61.867,0.003751297922966524
-55.2,0.004006932772304206
-48.533,0.004221948612766126
-41.867,0.004977447460823116
-35.2,0.005618742138997526
-28.533,0.006029126581932544
-28.2,0.0060728361675705935
-27.867,0.006258565113951801
-27.533,0.00632052381951954
-27.2,0.00633693331042406
-26.867,0.006333989903983788
-26.533,0.0063760806160796865
-26.2,0.0065050754033246375
-25.867,0.006461292232525582
-25.533,0.0064991885904440915
-25.2,0.006629728666070185
-24.867,0.0065922738191177156
-24.533,0.0065716699740358065
-24.2,0.006706330818678281
-23.867,0.006674247688479309
-23.533,0.006630758858324281
-23.2,0.006652245725338271
-22.867,0.006659015560150899
-22.533,0.00663377584992556
-22.2,0.006576453009501249
-21.867,0.006735323372114967
-21.533,0.006752395129468549
-21.2,0.006667330683344669
-20.867,0.006764021584907626
-20.533,0.006697279843874443
-20.2,0.006487930060810049
-19.867,0.006511403727171223
-19.533,0.00650294143365544
-19.2,0.006552169906369
-18.867,0.006441571409375755
-18.533,0.006472477176998617
-18.2,0.006505884840095713
-17.867,0.006254812270740453
-17.533,0.006078870150773153
-17.2,0.006229866901159142
-16.867,0.006058560646335271
-16.533,0.005900352550170615
-16.2,0.006066507843724008
-15.867,0.005996381185284511
-15.533,0.005776287968713122
-15.2,0.005745750126895293
-14.867,0.005790048393821396
-14.533,0.005820439065317212
-14.2,0.005776287968713122
-13.867,0.00591131673916063
-13.533,0.00608380035656061
-13.2,0.006024417131628108
-12.867,0.006061356882453531
-12.533,0.00624958772430897
-12.2,0.006300729411208706
-11.867,0.006431563827478826
-11.533,0.006517069784568748
-11.2,0.006650626851796121
-10.867,0.006629949421553205
-10.533,0.006691466616154904
-10.2,0.006792351871895251
-9.8667,0.006815678367934412
-9.5333,0.006804934934427416
-9.2,0.007056743355392744
-8.8667,0.00713893798023736
-8.5333,0.007072490579848203
-8.2,0.007187430601340851
-7.8667,0.007358516100681701
-7.5333,0.007255349704950143
-7.2,0.007155273885980872
-6.8667,0.007118628475799478
-6.5333,0.007120026593858607
-6.2,0.006939375023586871
-5.8667,0.006796914151877673
-5.5333,0.006872927623197716
-5.2,0.006750923426248413
-4.8667,0.006575937913374202
-4.5333,0.006327293654332167
